item_name,category,tag1,tag2,tag3,tag4,tag5,author_date,committer_date,msg,commmitter,author
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T15:41:16+01:00,2020-01-23T15:41:16+01:00,ooops,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-27T16:49:12+01:00,2020-01-27T16:49:12+01:00,Edited CommitsCount to take into account the from_commit and computed metric for all modified files,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-27T17:35:05+01:00,2020-01-27T17:35:05+01:00,Modified DevsCount to take into account the from_commit and count for each modified file in the given time range,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T10:16:53+01:00,2020-01-28T10:16:53+01:00,Modified lines_count to take into account the starting commit (from_commit) and calculating metric for each modified file,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T11:10:29+01:00,2020-01-28T11:10:29+01:00,"Modified HunksCount to take into account the starting commit (from_commit) and calculating metric for each modified file in the provided time range [from_commit, to_commit]",stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T11:49:12+01:00,2020-01-28T11:49:12+01:00,"Modified MinorContributorsCount to take into account the starting commit (from_commit) and calculating metric for each modified file in the period [from_commit, to_commit]",stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T13:41:58+01:00,2020-01-28T13:41:58+01:00,Merged metrics MinorContributorsCount and DevsCount,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T16:35:43+01:00,2020-01-28T16:35:43+01:00,Update HistoryComplexity metric to take into account start commit (from_commit) and computing metric for each modified file,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T17:57:26+01:00,2020-01-28T17:57:26+01:00,"Update DevsExperience to take into account start commit (from_commit) and calculate metrics for each modified file in evolution period [from_commit, to_commit]. Refactore some code",stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T17:58:05+01:00,2020-01-28T17:58:05+01:00,Merge https://github.com/ishepard/pydriller,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-28T17:58:24+01:00,2020-01-28T17:58:24+01:00,Merge branch 'master' of https://github.com/stefanodallapalma/pydriller,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T10:23:51+01:00,2020-01-29T10:23:51+01:00,Handle filepath in test cases to work on Windows,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T11:05:36+01:00,2020-01-29T11:05:36+01:00,"Merge pull request #75 from stefanodallapalma/master

Added process metrics and refactored code of previous ones",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T11:35:48+01:00,2020-01-29T11:35:48+01:00,"workflow: we now clone pydriller in test-repos, to speed up the tests. Update codecov in workflow since it wasn't detecting the coverage report, update logging level of pytest",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T11:49:20+01:00,2020-01-29T11:49:20+01:00,"windows backslash ""feature""",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T14:10:51+01:00,2020-01-29T14:10:51+01:00,add __del__ method on GitRepository,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T14:19:55+01:00,2020-01-29T14:19:55+01:00,in the attempt to fix python 3.6 on Windows. Using tempdirectory as a context manager,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T14:39:18+01:00,2020-01-29T14:39:18+01:00,using pytest tmp_path feature,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T14:45:12+01:00,2020-01-29T14:45:12+01:00,"not downloading pydriller in advance, check if windows doesn't complain",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T16:15:25+01:00,2020-01-29T16:15:25+01:00,refactoring test_git_repository,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T16:22:57+01:00,2020-01-29T16:22:57+01:00,refactor test_diff with pytest fixture,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T16:53:28+01:00,2020-01-29T16:53:28+01:00,formatting test_repository_mining,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-29T17:01:51+01:00,2020-01-29T17:01:51+01:00,upload to codecov only from ubuntu or macos,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-30T11:06:34+01:00,2020-01-30T11:06:34+01:00,"refactored most of the test code, using new names for the directories in test-repos. Now a small version of pydriller is included in test-repos.zip, to speed up the tests",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-30T12:22:16+01:00,2020-01-30T12:22:16+01:00,refactoring of tests completed,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-30T14:37:20+01:00,2020-01-30T14:37:20+01:00,"remove class metrics.py, since not consistent with the rest of the ""process metrics"" count scripts",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-03T10:00:47+01:00,2020-02-03T10:00:47+01:00,Updated LinesCount to account only for the total number of added and deleted lines,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-03T10:41:46+01:00,2020-02-03T10:41:46+01:00,"Merge pull request #79 from stefanodallapalma/lines_count_metric

Updated LinesCount process metric",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-03T11:42:49+01:00,2020-02-03T11:42:49+01:00,Now the parsed_diff is in modification. Deprecating the function in GitRepository,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-03T13:27:28+01:00,2020-02-03T13:27:28+01:00,not using GitRepository parse_diff anymore,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-04T10:32:51+01:00,2020-02-04T10:32:51+01:00,"Merge pull request #80 from ishepard/diff_parsed

parsed_diff is in modification",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-04T14:56:11+01:00,2020-02-04T14:56:11+01:00,fix from_commit and to_commit filters. Now they don't use the date of the commit anymore,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-05T09:27:29+01:00,2020-02-05T09:27:29+01:00,Better documentation on the reverse_order filter,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-05T15:20:26+01:00,2020-02-05T15:20:26+01:00,"delete reverse from_commit and to_commit, now the user needs to change them if reversed_order is True",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-05T16:19:16+01:00,2020-02-05T16:19:16+01:00,"Merge pull request #82 from ishepard/fix_from_commit

Fix from_commit and to_commit filters",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-05T16:23:31+01:00,2020-02-05T16:23:31+01:00,removing example directory. It's hard to maintain since pydriller changes fast.,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-05T16:27:23+01:00,2020-02-05T16:27:23+01:00,Preparing release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-05T16:38:16+01:00,2020-02-05T16:38:16+01:00,removing deprecated function in next release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-06T10:35:09+01:00,2020-02-06T10:35:09+01:00,"fixed linter problems, optimized imports",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-07T11:17:29+01:00,2020-02-07T11:17:29+01:00,"if the order is wrong, automatically swap them",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-07T11:37:58+01:00,2020-02-07T11:37:58+01:00,small in test consumption logs,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-07T11:38:27+01:00,2020-02-07T11:38:27+01:00,"Merge pull request #84 from ishepard/fix_filters_order

Fix order of commit filters",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-07T11:43:03+01:00,2020-02-07T11:43:03+01:00,remove note from the documentation of reversed_order,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-11T14:00:17+01:00,2020-02-11T14:00:17+01:00,Solved division by zero bug in history complexity metric,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-11T14:35:04+01:00,2020-02-11T14:35:04+01:00,"Merge pull request #86 from stefanodallapalma/fix_history_complexity

Solved division by zero bug in history complexity metric",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-11T14:56:03+01:00,2020-02-11T14:56:03+01:00,Optional parameters from_commit and to_commit are now mandatory,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-11T15:01:14+01:00,2020-02-11T15:01:14+01:00,remove None from parameters in ProcessMetric,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-12T10:37:01+01:00,2020-02-12T10:37:01+01:00,Moved RepositoryMining instantiation from count to ProcessMetric init,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-12T13:09:23+01:00,2020-02-12T13:09:23+01:00,"Merge pull request #88 from stefanodallapalma/fix_warning_commit_pointers

Refactoring and using the 'single' filter when from_commit = to_commit",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-27T13:04:11+01:00,2020-02-27T13:04:11+01:00,now HEAD can be used in filters,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-27T13:23:09+01:00,2020-02-27T13:23:09+01:00,"Merge pull request #92 from ishepard/head_filters

now HEAD can be used in filters",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-27T13:24:39+01:00,2020-02-27T13:24:39+01:00,prepare for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T10:55:20+01:00,2020-02-28T10:55:20+01:00,fix on log message,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T17:21:28+01:00,2020-02-28T17:21:28+01:00,Implemented simple check for changed methods,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T17:27:28+01:00,2020-02-28T17:27:28+01:00,Added new methods,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T17:33:09+01:00,2020-02-28T17:33:09+01:00,Removed small typo from test,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T18:04:38+01:00,2020-02-28T18:04:38+01:00,Changed to list comprehenssion in func_list,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T18:09:20+01:00,2020-02-28T18:09:20+01:00,Update commit.py,GitHub,Alex
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T18:13:27+01:00,2020-02-28T18:13:27+01:00,Small tweaks in comments.,GitHub,Alex
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T22:48:57+01:00,2020-02-28T22:48:57+01:00,Implemented new way of finding changed methods,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-28T22:49:11+01:00,2020-02-28T22:49:11+01:00,Merge branch 'unique_methods' of https://github.com/NullConvergence/pydriller into unique_methods,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-29T12:06:48+01:00,2020-02-29T12:06:48+01:00,"Update pydriller/domain/commit.py

Co-Authored-By: Davide Spadini <spadini.davide@gmail.com>",GitHub,Alex
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-29T12:10:11+01:00,2020-02-29T12:10:11+01:00,Added suggestion from CR,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-29T12:53:02+01:00,2020-02-29T12:53:02+01:00,Added tests for changed_methods,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-29T13:03:16+01:00,2020-02-29T13:03:16+01:00,Added test cleanup,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-29T13:03:40+01:00,2020-02-29T13:03:40+01:00,Solved small typo,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-02-29T14:49:26+01:00,2020-02-29T14:49:26+01:00,Uploaded test repos with changes specific to changed_methods,NullConvergence,NullConvergence
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-02T09:56:47+01:00,2020-03-02T09:56:47+01:00,"Merge pull request #95 from NullConvergence/unique_methods

Implemented changed methods",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-02T11:05:55+01:00,2020-03-02T11:05:55+01:00,"small in commit, prepare for release",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-05T10:14:44+01:00,2020-03-05T10:14:44+01:00,start working on using git filters. major changes need to be done for this,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-05T10:21:13+01:00,2020-03-05T10:21:13+01:00,removing prints,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-05T13:43:56+01:00,2020-03-05T13:43:56+01:00,"pass rev and kwargs to gitpython, increase readability",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T10:24:29+01:00,2020-03-06T10:24:29+01:00,"single filter now uses a git filter as well, this is much faster",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T10:59:59+01:00,2020-03-06T10:59:59+01:00,since and to now uses git filters --since and --until,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T11:00:06+01:00,2020-03-06T11:00:06+01:00,Added documentation for process metrics on read_the_docs,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T11:44:27+01:00,2020-03-06T11:44:27+01:00,Added process metric to count code churns,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T12:16:17+01:00,2020-03-06T12:16:17+01:00,added process metric CHANGESET to mesure number of files committed together,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T13:49:10+01:00,2020-03-06T13:49:10+01:00,"Update LinesCount to measure count, max, and average number of added/removed lines to a file",stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:23:12+01:00,2020-03-06T14:23:12+01:00,fix in memory consumption test,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:24:43+01:00,2020-03-06T14:24:43+01:00,"Merge pull request #97 from stefanodallapalma/master

Added documentation for process metrics on read_the_docs",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:26:15+01:00,2020-03-06T14:26:15+01:00,"Merge pull request #98 from stefanodallapalma/code_churn_count

Added process metrics for Code churns",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:27:10+01:00,2020-03-06T14:27:10+01:00,"Merge pull request #99 from stefanodallapalma/change_set

Added process metric to measure the number of files committed together",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:31:29+01:00,2020-03-06T14:31:29+01:00,"Merge pull request #100 from stefanodallapalma/edit_lines_count_metric

Update LinesCount to measure count, max, and average number of added/…",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:33:11+01:00,2020-03-06T14:33:11+01:00,Merge commit '12b9e6dee8a6af0816249045cdc0f3e2b06450c4' into use-git-filters,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:38:15+01:00,2020-03-06T14:38:15+01:00,removing double leading underscore,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T14:38:37+01:00,2020-03-06T14:38:37+01:00,Merge branch 'master' into use-git-filters,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T15:09:06+01:00,2020-03-06T15:09:06+01:00,cleaning and comments,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T15:09:41+01:00,2020-03-06T15:09:41+01:00,Update docs. All implemented process metrics are described,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T15:16:57+01:00,2020-03-06T15:16:57+01:00,Update methods of class ContributorsCount according to the documentation,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T15:44:36+01:00,2020-03-06T15:44:36+01:00,"add test for ""clone_repo_to"" with non existing directory",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T15:59:26+01:00,2020-03-06T15:59:26+01:00,"Merge pull request #96 from ishepard/use-git-filters

Using Git filters",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-06T16:01:04+01:00,2020-03-06T16:01:04+01:00,"Merge pull request #101 from stefanodallapalma/master

Updated documentation and refactored class ContributorsCount",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-13T10:06:46+01:00,2020-03-13T10:06:46+01:00,"if 2 commits had the same commit date, we swapped them. Now we check for the author date instead.",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-16T10:33:02+01:00,2020-03-16T10:33:02+01:00,"Merge pull request #104 from ishepard/fix_ordering_from_to_commit

Fix bug in swapping from and to commit",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-17T13:36:57+01:00,2020-03-17T13:36:57+01:00,"Adding git order filters. deprecating the old filter ""reversed_order""",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-17T14:24:46+01:00,2020-03-17T14:24:46+01:00,"add tests for new order filters, refactor references to old ""reversed_order"" filter",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-17T14:35:02+01:00,2020-03-17T14:35:02+01:00,update documentation,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-17T15:00:21+01:00,2020-03-17T15:00:21+01:00,"Merge pull request #106 from ishepard/git_order

Git order filters",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-18T14:40:21+01:00,2020-03-18T14:40:21+01:00,Added datetime parameter since and to in ProcessMetric and added test case for TypeError,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-18T16:24:00+01:00,2020-03-18T16:24:00+01:00,The user can now run the process metrics between two dates rathern than two commits. Added test cases to test for dates,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-19T09:49:10+01:00,2020-03-19T09:49:10+01:00,"Merge pull request #107 from stefanodallapalma/master

Now process metrics support datetime",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-19T10:24:11+01:00,2020-03-19T10:24:11+01:00,prepare for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-19T10:24:23+01:00,2020-03-19T10:24:23+01:00,Merge branch 'master' of github.com:ishepard/pydriller,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-19T11:00:52+01:00,2020-03-19T11:00:52+01:00,"removing memory consumption test. it introduces too much flakiness, I will run it locally",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-20T11:45:42+01:00,2020-03-20T11:45:42+01:00,Fixed ValueError: max() arg is an empty sequence and statistics.StatisticsError: mean requires at least one data point in change_set.py,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-20T12:54:02+01:00,2020-03-20T12:54:02+01:00,Using parameter default=0 instead of if to handle ValueError in function max of change_set.py,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-20T13:04:09+01:00,2020-03-20T13:04:09+01:00,"Merge pull request #108 from stefanodallapalma/master

Fixed ValueError: max() arg is an empty sequence and statistics.Stati…",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-07T15:11:18+01:00,2020-04-01T16:45:10+02:00,"Ensure tests are taken from tests folder

And not from the unzipped git repository if
pytest is invoked without arguments.",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-07T15:12:48+01:00,2020-04-01T16:45:10+02:00,Fix pip requirements installation instructions,Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-03-07T16:10:14+01:00,2020-04-01T16:45:11+02:00,"Factor out method to get (tmp) clone directory

Cleans up code so that less comments are needed.",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-02T11:54:41+02:00,2020-04-02T11:54:41+02:00,"Merge pull request #111 from avandeursen/test-docs

Small setup improvements and a refactoring",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-05T13:51:07-04:00,2020-04-05T13:51:07-04:00,Add 2 new parameters to set '--all' and '--remotes' in git rev-list,Evan Casey,Evan Casey
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-05T15:12:47-04:00,2020-04-05T15:12:47-04:00,Create tests for the two new parameters to RepositoryMining,Evan Casey,Evan Casey
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-06T09:21:23+02:00,2020-04-06T09:21:23+02:00,"Merge pull request #112 from evancasey1/include_refs_and_remotes

Arguments that enable '--all' and '--remotes' for git rev-list",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-05T15:15:31+02:00,2020-04-09T21:24:26+02:00,"Add test-repo for DMM functionality

Added repository:
https://github.com/avandeursen/dmm-test-repo",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-09T21:23:56+02:00,2020-04-13T17:35:04+02:00,"Add Delta Maintainability Model metrics

Extend Commit class with three new properties

- dmm_unit_size
- dmm_unit_complexity
- dmm_unit_interfacing

Helper methods are implemented in the Modifications class as well.

The corresponding test class provides full branch coverage, using a dedicated
git test repository.

See also Marco di Biase, Ayushi Rastogi, Magiel Bruntink, and Arie van Deursen. The Delta Maintainability Model: measuring maintainability of fine-grained code changes. IEEE/ACM International Conference on Technical Debt (TechDebt) at ICSE 2019, pp 113-122",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-13T17:36:51+02:00,2020-04-13T17:36:51+02:00,Document the new DMM functionality,Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-18T17:46:40+02:00,2020-04-18T19:51:30+02:00,"Move low-risk method predicate to Method class.

Also:
- Use enum to identify the type of DMM property (size, complexity, interfacing)
- Add reference to documentation for thresholds.",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-20T10:48:33+02:00,2020-04-20T10:48:33+02:00,"Merge pull request #113 from avandeursen/dmm

Open Source Delta Maintainability Model Support",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-20T11:18:25+02:00,2020-04-20T11:18:25+02:00,minor refactoring. Preparing for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-22T14:02:04+02:00,2020-04-22T14:02:04+02:00,Resolve mypy typing warnings,Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-22T14:10:54+02:00,2020-04-22T14:10:54+02:00,"Resolve None-related mypy warnings

Make the optional nature of the Commit metric instance variable explicit.

Inform mypy (and the developer) that ""calculate_metrics"" ensures
metrics are not None anymore by means of an assertion.",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-22T14:14:34+02:00,2020-04-22T14:14:34+02:00,Resolve mypy issues by adding annotations,Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-22T14:15:11+02:00,2020-04-22T14:15:11+02:00,"Resolve mypy warnings in RepositoryMining constructor

Public  API constructor arguments `only_modifications_with_file_types` and
`only_commits` take an List as input, but are transformed in the implementation
into a set.

MyPy did not like that the same variable was  used  for  the set and the list.
Introduced a separate one to document the conversion more explicitly.

The alternative option would be to change the public API into expecting
a set rather than a List[str].",Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-22T18:15:05+02:00,2020-04-22T18:15:05+02:00,Fix incorrect type annotation,Arie van Deursen,Arie van Deursen
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-04-23T12:48:07+02:00,2020-04-23T12:48:07+02:00,"Rename TEST_DATA variable when re-used to resolve (mypy) typing

The TEST_DATA vaiable was used with different types, assigned
first with just a string tuple, and later with a mixed string/date tuple.

Resolved by using different variables for the different purposes.

With this change, all process metrics test cases pass the mypy type checking.",Arie van Deursen,Arie van Deursen
